timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
2020-03-17 13:00:00.388780,1.1175228009087732,59.0,36.68047522575392,23.36521841140513,34.11880178666122,26.73450139076848,34.29195664311651,34.29787987854037,2.9747532018154033,2.970304180963204,0.09754322743376838,0.09756250715974049,1,1
2020-03-17 13:00:00.418935,1.1127685684377866,59.0,36.43876741241755,19.41381146945043,33.624000926598654,26.59999189268732,33.79738564584842,33.80341237490724,2.974312044799248,2.969785289106838,0.0984598667404324,0.0984794179486477,1,1
2020-03-17 13:00:00.450848,1.0761074710745788,59.0,36.40481894236355,19.390121020997697,33.60355218111165,26.56427353881613,33.77694642278844,33.78297743923082,2.9742937691765903,2.969763793198574,0.09849768308144119,0.09851724551674608,1,1
2020-03-17 13:00:00.482884,1.0395871573526136,59.0,36.37099896637878,19.36651957579189,33.583182736686865,26.528689412845374,33.75658646565904,33.76262175366705,2.9742755609792084,2.9697423765965354,0.09853534760567181,0.09855492122511529,1,1
2020-03-17 13:00:00.513784,1.0032071073458724,59.0,36.337307021656,19.34300681799798,33.56289229164595,26.49323903952388,33.73630547290087,33.7423450167102,2.97425741997867,2.9697210390320663,0.09857286093437974,0.09859244569516935,1,1
2020-03-17 13:00:00.545771,0.9669668029790301,59.0,36.29097618476757,19.339712361817703,33.540560333861336,26.4559569490225,33.71398392049103,33.72002814922219,2.974237449785683,2.9696975499595695,0.09861414274421226,0.09863373976800138,1,1
2020-03-17 13:00:00.581826,0.9305699324347927,59.0,36.25726244055251,19.31616246448351,33.520262266587736,26.42049035101163,33.693695312787256,33.69974380060023,2.9742192947994823,2.969676195945439,0.09865165943634377,0.09867126760688695,1,1
2020-03-17 13:00:00.618906,0.8943128419751645,59.0,36.22367632376486,19.292701057146985,33.50004291022793,26.385157064482804,33.67348538108331,33.67953811225823,2.97420120682073,2.9696549207460876,0.09868902557390496,0.09870864484855624,1,1
2020-03-17 13:00:00.771817,0.8581950154799358,59.0,36.190217374732526,19.269327825800723,33.47990196552405,26.34995661737981,33.65335382623972,33.65941078510997,2.9741831856222944,2.969633724094365,0.098726241772233,0.09874587210850368,1,1
2020-03-17 13:00:00.808711,0.8222159386639873,59.0,36.24269753347998,19.504499135058097,33.819318730714926,26.379871866612184,33.99261258695941,33.99859840579059,2.9744864307998,2.9699904030834787,0.09809839853221426,0.09811784253384408,1,1
2020-03-17 13:00:00.845863,0.7978422560539116,59.0,36.219959881846506,19.488442012950713,33.80568343854904,26.355941791389093,33.97898363264757,33.984972305039534,2.974474267070491,2.969976096023416,0.09812364837151688,0.09814309985556449,1,1
